id,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25
2878,18.2,9.26,1.39,1.62,-0.98,13.11,6.83,1.89,-2.8,-9.86,2,96,30,3,87,A,C,C,C,C,1.0,0.0,1.0,1.0,0.0
19005,2.0,0.68,-3.71,-16.34,-12.77,-6.67,5.3,-8.26,5.16,-4.27,37,78,5,88,40,D,B,D,A,C,1.0,0.0,1.0,1.0,0.0
16226,-1.07,-1.5,0.79,-15.6,-16.01,-5.9,-0.76,2.78,16.79,3.01,23,63,23,5,71,D,C,B,E,C,1.0,1.0,0.0,0.0,0.0
4702,14.95,12.52,0.13,-3.23,-1.08,9.75,1.5,5.63,2.45,-2.27,18,84,63,78,8,A,A,A,E,B,1.0,1.0,1.0,0.0,1.0
9934,-12.55,1.09,13.44,-2.64,-1.03,6.46,6.6,-0.09,0.63,-0.51,90,9,85,10,26,B,C,C,D,A,0.0,1.0,0.0,0.0,0.0
20371,-3.85,-10.27,-0.53,5.16,17.01,0.85,-3.92,2.38,-1.69,11.1,76,33,76,57,77,E,A,D,A,A,0.0,0.0,0.0,1.0,0.0
13822,-2.35,-1.18,0.61,0.95,-0.4,5.51,5.74,4.79,-0.57,-6.74,56,43,7,76,69,C,C,A,D,D,0.0,1.0,0.0,0.0,0.0
2652,16.78,13.54,-0.42,0.25,-4.16,7.15,8.81,-14.58,-7.34,1.11,3,80,58,77,31,A,C,B,B,D,1.0,0.0,1.0,1.0,0.0
21849,0.57,-9.82,1.72,-0.17,16.91,2.79,9.32,-5.48,4.9,11.67,71,21,93,96,35,E,E,B,D,E,0.0,0.0,1.0,1.0,0.0
21349,4.66,-8.18,-4.1,-2.53,14.0,-9.03,-1.35,4.78,-9.69,7.42,73,22,32,58,42,E,C,A,C,E,0.0,0.0,0.0,1.0,0.0
5647,-16.15,-5.16,12.96,4.17,-5.42,-10.89,7.68,-3.16,6.42,4.85,91,5,85,5,17,B,B,D,D,D,0.0,1.0,1.0,1.0,0.0
23252,0.76,-9.59,-2.75,1.68,13.96,3.64,8.94,0.72,1.99,8.06,74,39,23,54,58,E,B,A,E,B,0.0,0.0,0.0,0.0,1.0
11195,0.71,0.59,0.65,-0.29,-1.73,6.52,10.21,12.59,1.53,10.29,44,53,53,27,52,C,D,B,D,E,1.0,1.0,0.0,0.0,0.0
1822,17.46,12.7,-1.24,0.41,-3.47,8.7,-13.24,-0.72,-3.58,-0.07,18,93,90,28,38,B,B,D,C,C,1.0,0.0,0.0,0.0,0.0
23300,-4.28,-10.25,3.55,0.68,14.14,6.59,-0.03,2.23,0.65,9.46,75,27,36,47,14,A,A,C,C,C,0.0,0.0,0.0,1.0,0.0
7414,-18.98,-0.36,14.08,-1.62,2.29,-5.86,9.12,-0.5,-4.91,-4.55,84,10,56,39,68,B,D,A,C,B,0.0,1.0,1.0,1.0,1.0
9523,-11.83,-0.51,15.31,-2.25,-6.99,-3.96,13.66,5.6,0.47,-1.99,100,1,100,73,70,B,B,A,D,D,1.0,1.0,0.0,0.0,0.0
22592,-4.55,-10.14,2.8,8.77,11.9,-4.24,-4.21,-9.66,-3.7,10.47,73,29,33,100,99,E,B,C,E,C,0.0,0.0,1.0,0.0,0.0
7147,-16.16,-4.01,15.11,2.89,-6.71,-1.16,12.99,-4.81,3.13,8.21,98,2,94,70,47,B,C,B,A,B,0.0,1.0,0.0,1.0,0.0
958,15.69,9.53,2.38,4.88,-6.34,9.91,5.25,-5.78,-1.14,-1.16,1,93,63,15,88,A,C,B,B,B,1.0,0.0,1.0,1.0,0.0
2111,16.88,11.28,-4.04,1.76,-7.58,9.07,6.21,5.84,-3.22,9.15,13,97,42,74,15,A,D,D,E,E,0.0,1.0,0.0,1.0,1.0
21320,-2.1,-8.05,-5.85,4.22,13.48,6.46,-11.8,-7.22,2.09,10.61,60,26,68,57,37,A,D,C,D,A,0.0,0.0,1.0,0.0,1.0
5109,-12.8,-1.74,14.9,1.15,1.28,0.96,9.03,-4.62,-2.71,-0.06,98,12,94,39,78,B,C,B,E,C,0.0,1.0,0.0,1.0,1.0
20246,2.95,-8.99,3.38,4.86,14.73,4.99,-3.64,8.42,3.07,11.86,70,26,93,34,87,E,A,C,E,A,1.0,0.0,0.0,1.0,1.0
7632,-14.02,5.15,14.66,-2.41,-1.16,1.82,10.12,-4.14,-7.64,-1.16,98,1,48,42,82,B,D,A,A,D,1.0,1.0,1.0,1.0,1.0
15694,4.0,3.56,4.22,-15.89,-15.77,-3.94,2.0,5.37,8.18,-9.96,20,76,6,78,72,D,A,E,A,B,1.0,1.0,1.0,0.0,0.0
15376,0.45,-1.04,0.4,-15.04,-7.14,-7.45,15.75,6.39,8.44,4.66,24,69,41,81,30,D,C,B,C,D,1.0,1.0,1.0,1.0,0.0
12884,1.49,-0.4,-1.79,1.25,0.17,7.15,7.01,12.47,-12.17,-1.18,46,53,28,1,96,C,A,D,A,B,0.0,0.0,0.0,0.0,1.0
24447,4.5,-9.98,-6.78,4.26,17.79,-6.39,-1.62,0.33,1.42,10.57,77,27,10,11,84,A,B,E,A,C,0.0,0.0,0.0,1.0,1.0
22730,1.48,-14.11,1.77,4.47,16.08,3.31,-2.83,8.89,10.74,11.55,73,35,21,13,1,A,A,E,C,C,0.0,0.0,1.0,1.0,1.0
24040,3.62,-10.64,-6.57,-4.31,14.65,-14.56,-4.31,3.34,1.41,14.26,60,33,71,13,23,E,A,E,C,E,0.0,0.0,1.0,1.0,0.0
7924,-11.79,1.97,15.98,1.5,-6.36,-6.18,10.76,-4.44,0.69,4.44,90,14,84,70,100,B,D,A,B,D,0.0,0.0,0.0,0.0,0.0
21441,4.03,-10.4,-1.8,6.46,14.09,-4.44,1.34,-2.1,2.87,12.25,68,26,20,30,39,E,D,C,E,C,0.0,0.0,1.0,0.0,1.0
16421,3.3,-3.82,-0.23,-14.39,-15.15,-0.09,2.19,-1.29,14.24,-7.25,28,70,91,8,80,D,C,B,D,E,0.0,1.0,1.0,1.0,1.0
13536,2.2,1.38,-1.11,-1.77,1.54,8.89,0.77,11.19,3.71,2.58,41,58,85,70,40,D,A,A,E,C,1.0,1.0,0.0,1.0,1.0
10961,3.21,1.39,0.17,-1.46,-0.84,-4.55,-9.05,10.19,-2.11,-6.16,55,49,3,53,25,C,B,C,D,D,1.0,1.0,1.0,1.0,1.0
18472,-0.1,3.49,-0.03,-14.77,-11.78,4.81,-4.06,2.92,12.94,0.71,36,74,20,15,17,D,C,B,D,C,1.0,1.0,1.0,0.0,1.0
8848,-12.38,-3.66,17.55,-0.89,-2.98,4.91,12.63,-9.71,1.46,5.91,100,11,8,80,94,B,B,B,A,D,0.0,1.0,0.0,1.0,0.0
12912,1.65,-0.4,2.19,-1.38,-0.05,3.84,-2.98,10.47,-2.09,-2.76,55,54,78,100,51,C,E,A,A,A,0.0,0.0,1.0,1.0,1.0
22643,2.27,-10.19,-1.11,3.44,13.74,1.75,8.59,-2.39,0.24,10.46,62,24,28,16,100,E,B,A,E,B,0.0,0.0,1.0,1.0,1.0
20901,4.11,-8.55,-2.63,5.56,16.33,5.77,3.54,-5.83,4.85,11.19,64,24,70,37,91,E,C,C,A,E,0.0,0.0,0.0,0.0,0.0
18362,1.64,-2.86,-3.33,-14.04,-9.22,9.78,8.28,13.35,8.13,4.19,36,71,89,59,33,D,E,E,C,C,1.0,0.0,1.0,0.0,1.0
16759,5.22,4.41,-1.21,-14.67,-11.69,0.34,-14.74,-2.02,12.1,-5.14,25,61,94,39,90,D,D,D,D,B,1.0,1.0,0.0,1.0,1.0
16950,0.48,3.72,-1.35,-17.05,-13.12,-0.84,-2.1,1.5,8.94,3.51,37,71,39,61,35,D,C,E,C,D,0.0,1.0,1.0,0.0,1.0
7326,-14.01,2.43,15.86,1.05,-3.53,0.5,4.56,-1.04,-10.42,-7.87,83,4,77,14,37,C,C,B,D,D,0.0,1.0,1.0,1.0,0.0
10392,1.99,-3.23,-2.56,-2.08,-4.16,-3.23,0.52,7.56,-3.97,-3.02,57,50,51,18,14,D,C,A,E,A,1.0,0.0,1.0,0.0,1.0
2961,11.49,9.55,4.22,2.67,-1.73,6.46,3.5,-6.79,-2.07,-2.41,15,81,34,100,82,A,D,C,A,B,1.0,0.0,0.0,1.0,0.0
4641,14.62,14.44,-2.16,-3.06,-0.75,10.7,-6.57,7.12,10.04,5.18,4,100,44,60,90,B,B,B,B,D,1.0,0.0,1.0,1.0,1.0
2400,15.96,11.63,-1.05,-4.17,-1.17,15.07,7.21,-0.11,-3.3,6.82,18,94,60,42,96,A,B,A,C,A,1.0,0.0,1.0,1.0,1.0
7311,-16.46,-1.87,16.32,-4.99,-4.24,-1.37,8.57,-5.45,-0.55,8.06,82,2,16,47,73,C,A,E,C,A,0.0,1.0,1.0,1.0,0.0
7252,-15.39,-4.11,15.12,-5.07,-1.89,2.19,4.16,4.64,-1.0,2.45,88,4,58,6,8,B,A,B,B,E,0.0,1.0,1.0,1.0,1.0
5488,-15.56,2.69,14.53,2.32,-2.42,2.53,5.16,2.7,-2.39,6.84,88,2,54,56,22,C,D,D,B,B,0.0,1.0,1.0,1.0,0.0
23344,1.21,-11.89,2.39,2.82,17.26,5.59,-5.38,4.12,8.73,14.75,71,28,98,82,71,A,B,C,D,B,0.0,1.0,0.0,0.0,0.0
21883,-0.2,-10.59,-1.53,5.72,15.84,3.93,4.65,-7.43,-3.71,8.94,69,39,54,83,60,E,A,C,A,C,0.0,1.0,0.0,0.0,1.0
12001,1.51,0.34,3.76,0.76,1.37,-8.01,0.33,11.0,1.91,-2.87,47,47,38,68,25,C,D,E,E,C,0.0,1.0,0.0,0.0,1.0
14025,1.09,-1.32,-0.23,0.79,1.51,-1.85,-2.17,10.57,3.71,-4.44,58,40,64,68,5,D,C,A,D,E,1.0,0.0,0.0,1.0,1.0
20788,-0.67,-9.54,-3.62,1.08,13.23,-6.67,3.63,1.99,10.25,13.76,68,27,77,29,14,E,B,C,D,B,0.0,0.0,0.0,1.0,1.0
15053,-0.91,6.47,3.44,-14.58,-10.81,1.03,-1.0,-5.16,10.33,-7.68,37,64,59,59,70,D,C,E,A,B,1.0,1.0,1.0,0.0,1.0
16424,5.6,0.88,0.56,-17.49,-9.55,-3.11,-6.14,-1.41,5.2,3.54,34,62,32,81,71,D,B,C,E,C,1.0,1.0,1.0,0.0,0.0
9598,-13.54,-0.14,10.59,-1.43,-1.8,-1.71,8.23,-0.35,-3.67,-1.49,100,11,27,98,64,B,B,C,B,B,0.0,1.0,0.0,0.0,1.0
20762,3.64,-9.58,-0.08,6.44,13.2,-8.4,5.09,-9.66,3.29,6.79,67,36,63,48,46,A,D,B,B,B,1.0,1.0,1.0,1.0,1.0
2626,13.64,10.19,0.25,-1.32,-0.55,9.27,1.11,-4.16,3.46,-0.71,3,87,21,34,69,A,C,E,B,D,0.0,0.0,1.0,0.0,0.0
23471,-0.83,-10.64,-6.78,6.99,13.53,4.08,3.91,-6.3,-2.0,13.2,61,38,17,56,55,A,D,E,D,B,0.0,0.0,1.0,1.0,1.0
10780,0.64,2.32,-1.88,1.84,1.54,-7.18,5.73,8.23,-3.9,-8.42,43,48,45,19,50,C,C,E,A,A,1.0,0.0,0.0,0.0,1.0
9658,-13.67,-3.71,12.84,-0.95,0.08,-9.04,11.33,-8.45,3.1,5.99,98,4,15,1,55,B,B,B,C,B,0.0,1.0,1.0,0.0,1.0
11341,-0.59,3.7,-1.08,-2.2,-1.91,-1.52,2.33,8.03,8.55,4.89,47,54,23,9,4,D,E,A,D,E,0.0,0.0,0.0,0.0,1.0
3149,17.34,12.17,3.5,2.62,0.35,7.3,7.7,-8.09,-2.32,-4.4,11,92,43,92,87,B,D,B,C,C,1.0,0.0,0.0,0.0,1.0
7025,-14.19,-0.32,16.34,1.06,4.98,7.53,12.25,1.69,-1.91,9.49,89,17,95,15,21,B,A,C,D,C,0.0,1.0,1.0,1.0,0.0
14035,0.78,2.85,-1.16,-1.24,-2.27,-13.07,-12.19,7.45,-1.54,-5.75,51,46,55,75,23,C,C,E,A,C,1.0,0.0,1.0,0.0,1.0
24988,1.71,-10.81,1.06,-0.49,14.78,-6.92,-11.56,9.99,-6.87,7.65,61,27,41,63,39,E,D,E,E,B,0.0,0.0,0.0,0.0,1.0
3347,14.37,11.59,2.77,-1.66,-5.77,4.35,-1.01,-1.21,0.06,4.48,13,85,55,20,10,A,E,A,B,D,1.0,0.0,0.0,0.0,1.0
2874,15.21,9.17,1.27,-1.27,2.62,10.2,4.65,0.38,-2.81,-1.6,4,97,90,13,31,A,E,D,E,A,1.0,0.0,0.0,1.0,1.0
15836,1.12,3.0,-0.16,-12.48,-14.88,-2.26,4.51,3.47,13.95,3.18,38,72,77,23,100,D,C,D,B,A,0.0,1.0,0.0,0.0,1.0
17429,1.69,-4.19,5.36,-15.14,-11.97,4.44,0.16,-7.01,9.46,-5.15,36,71,36,1,53,D,C,D,C,D,1.0,1.0,1.0,0.0,0.0
12109,-3.53,1.34,-0.95,1.92,0.42,7.02,0.71,9.41,-3.67,7.05,55,58,68,1,57,C,D,D,E,E,0.0,0.0,0.0,1.0,1.0
8298,-15.55,-2.55,13.98,0.72,-7.58,-0.27,12.21,3.0,1.45,-8.46,97,7,49,54,57,B,E,C,B,D,0.0,1.0,1.0,1.0,1.0
16735,2.23,8.28,-4.03,-15.24,-11.54,3.47,-6.14,-2.03,8.91,-2.21,20,60,7,2,72,D,B,B,A,E,1.0,1.0,1.0,0.0,0.0
19526,1.17,-1.56,0.49,-17.54,-12.0,2.68,-7.71,-4.67,7.21,-0.96,35,79,83,74,80,D,B,E,B,A,1.0,1.0,0.0,0.0,0.0
8960,-17.69,1.56,11.69,3.93,-3.92,-4.62,12.93,-0.55,8.48,2.63,93,5,51,14,37,C,A,A,A,E,0.0,1.0,1.0,0.0,0.0
24643,-1.76,-13.48,2.14,-3.62,15.31,-2.26,-2.05,-1.09,5.71,6.66,70,34,95,42,22,E,A,C,D,C,0.0,0.0,0.0,0.0,1.0
77,16.72,14.02,1.49,0.37,-2.46,9.78,1.09,-5.31,-3.95,-1.15,12,85,53,48,10,A,C,D,C,A,1.0,0.0,0.0,1.0,1.0
16201,-2.53,6.63,2.43,-16.25,-13.48,7.0,-1.65,-0.56,9.51,8.33,35,79,91,51,70,E,D,C,D,C,1.0,1.0,0.0,1.0,0.0
13388,1.14,-0.82,0.78,-1.4,3.3,0.84,3.45,12.79,-3.79,2.36,59,59,40,74,69,D,A,D,C,E,1.0,0.0,1.0,0.0,1.0
17893,-0.76,3.97,-0.45,-15.19,-15.09,0.37,2.26,-1.95,11.61,-7.85,32,71,100,70,60,D,D,E,A,B,1.0,1.0,1.0,1.0,1.0
19372,1.93,5.63,4.65,-12.69,-12.07,-1.37,0.42,-5.07,10.53,-4.98,23,62,78,39,12,D,E,E,C,D,1.0,1.0,0.0,0.0,0.0
6525,-19.02,0.1,15.65,-0.66,-5.89,-2.88,14.73,-12.04,1.05,-2.03,81,17,65,31,63,B,C,E,D,C,1.0,0.0,1.0,0.0,1.0
12493,-1.26,0.78,1.6,3.93,2.78,1.86,3.8,9.54,3.84,-3.15,57,55,66,24,99,C,D,A,C,E,1.0,1.0,0.0,1.0,0.0
17379,3.44,-2.21,2.4,-17.47,-10.88,-4.35,0.58,-5.85,12.98,-3.38,39,71,73,44,69,E,B,C,B,D,1.0,1.0,1.0,0.0,1.0
22403,0.88,-12.47,-5.75,-0.38,19.0,-0.77,-3.35,-0.23,0.16,11.51,63,28,53,96,76,E,E,B,E,E,0.0,0.0,0.0,0.0,0.0
6652,-13.93,3.53,18.05,-3.25,-6.94,10.51,10.19,-3.29,-2.77,0.6,84,11,76,14,18,B,E,B,D,A,0.0,1.0,1.0,1.0,1.0
4948,14.46,10.38,1.74,-0.88,-2.57,13.18,8.22,0.81,1.18,-3.27,4,99,88,79,14,B,D,D,A,E,1.0,0.0,1.0,0.0,0.0
18275,-0.78,4.88,0.41,-15.44,-14.41,-4.17,1.12,-0.84,2.71,4.7,32,76,37,81,98,D,D,B,B,D,0.0,1.0,1.0,0.0,1.0
10453,-0.36,-1.99,2.6,-0.6,-3.12,0.18,-8.3,9.41,-2.28,-6.42,58,50,26,77,39,C,D,B,B,A,0.0,0.0,1.0,0.0,1.0
16219,-0.9,4.33,7.66,-14.0,-14.01,-1.48,-1.05,5.6,10.69,-4.66,39,77,5,27,17,E,D,E,D,E,1.0,1.0,1.0,1.0,0.0
9968,-19.14,1.18,13.51,-0.29,-3.54,2.95,4.76,6.31,-9.75,2.56,90,16,37,67,42,B,E,C,B,E,0.0,1.0,0.0,1.0,1.0
16431,7.55,5.48,-0.49,-13.29,-13.2,-6.31,-3.43,-4.82,8.25,0.65,33,75,9,62,100,E,A,E,C,A,0.0,0.0,1.0,1.0,1.0
19022,1.07,1.61,3.81,-13.56,-10.62,11.44,2.31,-8.0,6.24,-3.33,22,72,35,33,69,D,A,E,E,A,1.0,1.0,0.0,0.0,1.0
94,16.89,15.34,-3.96,-2.03,4.32,8.91,-0.48,-2.02,2.64,3.94,12,84,73,87,42,A,E,C,B,B,1.0,1.0,1.0,1.0,0.0
5167,-14.7,-0.27,13.77,-1.31,-6.72,-4.07,12.99,-8.42,-4.93,8.28,83,3,49,69,100,C,A,C,C,A,0.0,1.0,1.0,0.0,0.0
22921,-0.98,-11.46,3.08,2.95,17.0,0.77,5.09,-4.17,-7.22,7.83,72,30,48,94,54,E,C,C,D,A,0.0,0.0,1.0,1.0,0.0
24001,-2.15,-8.58,-0.58,0.16,14.08,-2.02,4.96,2.18,-1.75,9.43,74,36,67,38,6,A,B,E,A,A,0.0,0.0,0.0,1.0,1.0
2732,16.18,11.07,-4.5,-1.73,-1.43,10.32,-12.69,-1.13,1.13,0.43,5,81,57,94,32,A,C,B,E,E,1.0,0.0,1.0,1.0,0.0
11931,-0.14,2.57,-2.02,2.11,1.13,-7.69,6.7,8.59,-7.48,1.33,41,51,32,10,85,D,A,B,D,E,1.0,0.0,0.0,1.0,0.0
7172,-12.71,4.85,15.43,-3.25,-10.73,4.0,6.22,-1.61,-1.88,2.94,81,6,28,4,98,B,A,B,C,A,0.0,0.0,0.0,0.0,1.0
6792,-17.54,-1.58,17.05,-1.0,-1.14,-3.96,12.01,2.94,9.75,6.59,93,6,21,47,23,B,E,A,E,A,0.0,1.0,1.0,1.0,0.0
9140,-15.41,4.3,13.09,1.38,-4.11,1.08,10.37,2.66,3.03,4.94,89,11,46,87,52,B,E,D,E,A,0.0,0.0,0.0,1.0,1.0
4811,14.51,10.04,-3.38,0.22,-1.61,4.63,0.31,-3.82,-6.63,2.23,5,94,28,57,85,A,A,B,A,A,0.0,0.0,0.0,1.0,1.0
11374,3.21,0.59,-1.05,-3.06,3.04,5.21,-9.35,11.34,-7.79,-4.42,43,45,25,69,82,C,C,B,B,B,0.0,1.0,0.0,1.0,0.0
16971,3.18,5.44,-1.64,-15.83,-11.36,-1.46,-3.26,2.95,11.17,-2.47,20,77,15,60,55,D,B,E,D,E,1.0,1.0,0.0,0.0,0.0
24908,0.12,-11.38,1.73,4.74,15.09,2.21,-5.0,7.01,-0.49,8.55,72,32,100,55,61,E,C,D,A,B,0.0,0.0,1.0,0.0,0.0
2339,13.87,14.82,0.69,2.21,7.19,6.21,-7.58,3.03,8.63,-1.7,17,83,82,97,81,A,B,E,E,E,1.0,0.0,1.0,0.0,0.0
22853,1.97,-12.94,-3.62,3.12,12.88,-6.53,-4.65,-1.05,5.1,12.35,61,33,57,24,81,E,D,D,E,B,0.0,0.0,0.0,0.0,0.0
24137,1.6,-13.32,-7.31,-2.99,16.39,8.34,-2.73,2.82,6.94,9.28,73,33,87,52,15,A,C,A,E,A,0.0,0.0,0.0,0.0,1.0
6112,-14.97,2.01,17.19,1.54,-2.87,4.64,8.38,8.85,9.01,4.67,82,14,89,33,65,B,E,E,C,E,0.0,1.0,1.0,0.0,1.0
7845,-11.75,3.41,13.77,-2.04,-2.61,0.45,5.22,-0.11,-2.12,-9.14,82,5,74,19,94,B,B,C,A,D,0.0,1.0,0.0,1.0,1.0
18103,3.89,1.76,4.2,-16.74,-14.57,-11.2,1.94,0.64,9.02,0.68,37,66,39,40,26,D,C,D,D,D,1.0,1.0,0.0,0.0,1.0
1886,14.3,13.5,4.61,3.51,-3.92,5.83,6.72,-0.47,5.24,-7.0,19,95,80,67,66,A,A,E,A,A,0.0,0.0,1.0,0.0,0.0
21902,3.38,-13.73,-0.71,2.67,14.63,-4.02,2.2,0.68,9.83,13.6,69,30,34,69,11,E,C,D,A,B,0.0,1.0,1.0,0.0,0.0
17038,2.69,4.19,-3.15,-13.59,-12.06,1.07,-1.65,1.89,6.73,-1.76,33,73,59,79,81,D,B,D,B,D,0.0,1.0,0.0,0.0,0.0
12787,0.37,-1.41,0.32,-1.9,-0.41,3.07,0.99,7.86,-2.4,0.82,46,52,19,36,19,C,B,B,E,E,0.0,1.0,1.0,1.0,0.0
5774,-15.73,0.71,10.82,3.05,-0.76,-6.46,10.25,-6.1,-0.89,-4.3,92,9,77,79,9,B,C,D,C,B,0.0,1.0,0.0,0.0,0.0
16332,-1.65,1.56,-1.37,-15.3,-13.41,-5.66,-1.91,1.53,7.64,12.32,24,71,20,46,99,D,C,B,B,C,1.0,1.0,0.0,0.0,0.0
4324,17.7,11.73,-0.66,-0.09,2.32,12.82,-2.8,-1.7,2.34,-0.39,1,81,80,82,61,A,B,D,D,E,1.0,0.0,1.0,0.0,1.0
13777,1.94,-1.24,-3.32,3.26,3.0,-5.93,4.96,4.26,4.83,7.56,60,48,37,49,86,D,D,D,A,A,0.0,0.0,1.0,1.0,1.0
13142,-1.56,-0.82,-0.07,-0.92,0.06,-0.51,-2.74,8.25,1.64,2.73,60,44,74,85,98,C,E,E,D,E,0.0,1.0,1.0,1.0,0.0
8191,-16.46,0.79,14.87,-3.72,-0.75,-2.24,8.77,-3.13,0.78,-4.86,89,6,65,89,57,C,C,C,B,A,1.0,1.0,1.0,0.0,1.0
1260,18.38,6.16,-1.47,0.43,3.25,12.2,3.22,-2.07,-3.48,4.76,11,85,29,34,70,A,C,C,D,B,1.0,0.0,0.0,1.0,1.0
24494,-1.23,-8.9,-2.9,3.93,11.87,-3.26,1.46,6.12,1.38,6.19,73,34,98,57,94,E,E,B,C,C,0.0,1.0,0.0,0.0,0.0
3,16.56,12.48,0.14,0.69,-0.41,12.0,-12.63,0.74,4.06,-3.86,2,84,64,91,80,B,B,E,A,D,1.0,0.0,1.0,0.0,0.0
16910,7.93,1.09,0.71,-13.92,-12.78,-2.07,-2.6,-2.14,14.96,-0.77,24,68,68,14,28,E,B,A,E,B,1.0,0.0,0.0,0.0,0.0
5256,-15.6,-1.51,13.45,-2.28,-1.07,0.88,6.38,-1.63,0.15,-2.52,82,3,53,95,91,B,E,C,D,A,1.0,1.0,0.0,0.0,1.0
16092,0.63,-0.19,2.43,-15.28,-13.53,-6.42,-5.38,-3.21,10.31,-3.9,24,77,39,48,28,D,C,D,C,D,1.0,1.0,1.0,1.0,1.0
2760,15.24,12.84,2.82,-2.43,3.53,11.23,5.69,-9.56,10.71,-5.57,12,99,6,24,61,A,B,A,B,C,1.0,0.0,0.0,1.0,1.0
18093,0.85,-2.46,-3.99,-13.63,-12.75,1.23,-7.9,1.64,14.79,-1.03,23,70,96,97,94,D,C,C,A,D,1.0,1.0,0.0,0.0,1.0
18138,0.76,5.75,-2.95,-15.8,-12.15,-2.48,-1.22,-1.19,9.96,9.32,24,78,37,44,12,D,C,B,D,D,1.0,0.0,1.0,1.0,1.0
12223,-3.01,3.22,4.68,0.05,-3.39,-2.07,3.19,9.9,7.35,7.49,53,51,55,69,69,C,B,B,B,D,1.0,1.0,1.0,1.0,1.0
11545,-0.95,3.43,-0.42,-0.75,-1.27,-3.15,-3.69,9.64,9.07,8.85,60,48,83,46,37,D,A,D,B,C,1.0,1.0,0.0,1.0,0.0
9630,-14.02,-0.3,12.57,-2.32,-6.94,7.03,9.49,-4.54,0.36,-4.17,100,15,23,88,80,B,A,B,C,E,1.0,1.0,1.0,1.0,0.0
9426,-13.75,-1.18,14.06,-3.91,-6.2,1.93,9.68,8.87,-4.68,-7.19,97,1,26,77,100,B,B,C,D,E,0.0,1.0,0.0,1.0,0.0
11392,0.11,5.62,0.78,-0.42,-3.38,-1.51,0.26,9.87,-5.06,3.89,55,54,54,46,18,D,D,B,B,E,1.0,1.0,0.0,0.0,0.0
23005,0.31,-14.19,1.92,5.37,15.13,2.2,-2.0,1.32,-5.39,15.3,75,34,21,40,42,E,D,E,A,C,0.0,0.0,1.0,0.0,1.0
7850,-16.34,4.4,16.31,0.53,-2.52,-0.0,13.95,1.85,3.24,0.37,92,15,36,55,27,C,A,A,D,C,0.0,1.0,1.0,1.0,1.0
3176,14.93,8.33,-2.79,0.82,-3.35,13.39,8.2,-2.49,6.17,-2.91,1,83,87,97,32,A,B,E,A,C,1.0,0.0,0.0,1.0,1.0
10042,1.11,0.96,0.15,-3.58,1.29,5.62,5.72,7.81,-1.27,5.29,45,46,32,85,55,D,B,D,E,D,0.0,1.0,0.0,1.0,1.0
19240,-3.49,3.93,0.77,-19.33,-13.51,5.75,-1.99,0.59,11.61,-2.24,23,61,26,81,65,D,D,A,A,C,1.0,0.0,1.0,1.0,1.0
15670,1.2,3.4,1.57,-15.69,-11.51,0.46,-5.99,-1.53,10.44,-2.54,34,60,29,38,24,E,C,A,B,D,0.0,1.0,1.0,1.0,1.0
16305,2.86,-0.44,1.08,-13.26,-12.86,4.87,-4.75,3.6,8.95,2.99,32,78,20,54,28,D,A,D,C,A,1.0,1.0,1.0,0.0,0.0
2466,12.0,11.48,-0.27,-2.29,-0.11,8.29,-10.23,0.18,4.87,2.79,13,100,64,99,18,A,B,D,E,E,0.0,0.0,0.0,1.0,0.0
1294,18.4,13.95,-1.96,0.03,-0.45,9.54,-7.75,0.71,0.26,-1.52,10,88,58,22,91,B,E,E,E,D,1.0,0.0,0.0,1.0,0.0
14575,0.38,-2.95,-2.34,5.45,-1.52,8.25,8.72,9.17,0.55,1.35,44,47,35,56,25,C,E,A,A,A,1.0,1.0,0.0,0.0,1.0
14356,-1.57,-2.57,-4.99,-2.04,1.68,-5.26,4.46,10.4,3.11,-0.72,58,48,38,30,1,C,A,B,E,D,1.0,1.0,1.0,1.0,0.0
5394,-17.63,-0.64,17.62,-2.8,-1.15,1.64,8.91,-2.04,6.03,1.72,88,2,32,51,40,C,A,D,E,C,0.0,0.0,1.0,0.0,0.0
5405,-14.89,-3.26,15.99,1.86,-4.83,0.34,6.99,-3.79,-17.23,7.14,98,7,66,12,51,B,A,C,B,C,0.0,1.0,1.0,1.0,1.0
14275,-0.38,0.95,-2.01,0.22,0.75,8.07,-3.08,8.65,-4.02,0.31,42,53,86,50,99,C,D,C,C,B,1.0,1.0,1.0,1.0,1.0
22851,-2.14,-10.8,1.85,4.3,16.78,3.73,0.07,-0.23,3.7,9.36,69,20,78,20,43,A,E,D,C,E,1.0,0.0,0.0,1.0,0.0
15613,0.58,-0.18,-3.22,-18.27,-14.62,13.25,2.2,0.67,13.44,7.22,37,75,40,5,6,D,A,A,A,E,1.0,1.0,1.0,0.0,1.0
17652,-2.12,2.31,-1.66,-17.92,-11.46,3.8,-3.57,-0.74,9.64,2.98,25,62,81,20,11,D,E,E,B,D,0.0,1.0,0.0,0.0,0.0
8642,-14.3,2.32,15.2,-1.69,-2.51,-0.98,12.95,0.38,-1.03,-2.47,83,3,15,12,19,B,D,B,D,B,1.0,0.0,0.0,0.0,1.0
